ot_id,event_id,timestamp,actividad,area,usuario,tipo_ot,prioridad,zona,canal_origen,es_loop,tipo_loop,duracion_horas_desde_evento_anterior,sla_objetivo_horas,estado_final,orden_evento,fecha_evento,dia_semana,hora_evento
OT_00909,OT_00909_EV_002,2026-03-03T22:14:25Z,Validación inicial,Backoffice operativo,USR_02,Instalación,Alta,Centro,Sistema,0,NA,5.3,48,Cerrada,2,2026-03-03,martes,19
OT_00909,OT_00909_EV_003,2026-03-03T23:12:37Z,Clasificación de WO,Backoffice operativo,USR_17,Instalación,Alta,Centro,Sistema,0,NA,0.97,48,Cerrada,3,2026-03-03,martes,20
OT_00909,OT_00909_EV_004,2026-03-04T00:48:01Z,Asignación,Backoffice operativo,USR_12,Instalación,Alta,Centro,Sistema,0,NA,1.59,48,Cerrada,4,2026-03-04,martes,21
OT_00909,OT_00909_EV_005,2026-03-04T10:15:37Z,Agenda coordinada,Backoffice operativo,USR_27,Instalación,Alta,Centro,Sistema,0,NA,9.46,48,Cerrada,5,2026-03-04,miércoles,7
OT_00909,OT_00909_EV_006,2026-03-04T11:32:25Z,Trabajo iniciado,Técnico de campo,USR_03,Instalación,Alta,Centro,Sistema,0,NA,1.28,48,Cerrada,6,2026-03-04,miércoles,8
OT_00909,OT_00909_EV_007,2026-03-04T12:15:01Z,Trabajo finalizado,Técnico de campo,USR_13,Instalación,Alta,Centro,Sistema,0,NA,0.71,48,Cerrada,7,2026-03-04,miércoles,9
OT_00909,OT_00909_EV_008,2026-03-04T18:39:37Z,Validación de cierre,Supervisión de trabajo,USR_25,Instalación,Alta,Centro,Sistema,0,NA,6.41,48,Cerrada,8,2026-03-04,miércoles,15
OT_00909,OT_00909_EV_009,2026-03-04T18:51:01Z,WO cerrada,Backoffice operativo,USR_02,Instalación,Alta,Centro,Sistema,0,NA,0.19,48,Cerrada,9,2026-03-04,miércoles,15
OT_00910,OT_00910_EV_001,2026-01-16T06:10:13Z,WO creada,Atención al cliente,USR_21,Reparación,Baja,Este,Comercial,0,NA,0,168,Cerrada,1,2026-01-16,viernes,3
OT_00910,OT_00910_EV_002,2026-01-16T08:18:37Z,Validación inicial,Backoffice operativo,USR_17,Reparación,Baja,Este,Comercial,0,NA,2.14,168,Cerrada,2,2026-01-16,viernes,5
OT_00910,OT_00910_EV_003,2026-01-16T10:23:25Z,Clasificación de WO,Backoffice operativo,USR_12,Reparación,Baja,Este,Comercial,0,NA,2.08,168,Cerrada,3,2026-01-16,viernes,7
OT_00910,OT_00910_EV_004,2026-01-16T10:39:01Z,Asignación,Backoffice operativo,USR_27,Reparación,Baja,Este,Comercial,0,NA,0.26,168,Cerrada,4,2026-01-16,viernes,7
OT_00910,OT_00910_EV_005,2026-01-16T17:43:13Z,Agenda coordinada,Backoffice operativo,USR_12,Reparación,Baja,Este,Comercial,0,NA,7.07,168,Cerrada,5,2026-01-16,viernes,14
OT_00910,OT_00910_EV_006,2026-01-16T18:43:49Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Baja,Este,Comercial,0,NA,1.01,168,Cerrada,6,2026-01-16,viernes,15
OT_00910,OT_00910_EV_007,2026-01-16T23:13:13Z,Trabajo finalizado,Técnico de campo,USR_08,Reparación,Baja,Este,Comercial,0,NA,4.49,168,Cerrada,7,2026-01-16,viernes,20
OT_00910,OT_00910_EV_008,2026-01-17T13:08:25Z,Validación de cierre,Supervisión de trabajo,USR_20,Reparación,Baja,Este,Comercial,0,NA,13.92,168,Cerrada,8,2026-01-17,sábado,10
OT_00910,OT_00910_EV_009,2026-01-17T14:04:49Z,WO cerrada,Backoffice operativo,USR_17,Reparación,Baja,Este,Comercial,0,NA,0.94,168,Cerrada,9,2026-01-17,sábado,11
OT_00911,OT_00911_EV_001,2026-01-27T07:50:44Z,WO creada,Atención al cliente,USR_16,Mantenimiento,Alta,Oeste,Sistema,0,NA,0,48,Cerrada,1,2026-01-27,martes,4
OT_00911,OT_00911_EV_002,2026-01-27T08:51:56Z,Validación inicial,Backoffice operativo,USR_17,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.02,48,Cerrada,2,2026-01-27,martes,5
OT_00911,OT_00911_EV_003,2026-01-27T10:27:20Z,Clasificación de WO,Backoffice operativo,USR_07,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.59,48,Cerrada,3,2026-01-27,martes,7
OT_00911,OT_00911_EV_004,2026-01-27T11:50:08Z,Asignación,Backoffice operativo,USR_17,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.38,48,Cerrada,4,2026-01-27,martes,8
OT_00911,OT_00911_EV_005,2026-01-28T02:48:56Z,Agenda coordinada,Backoffice operativo,USR_12,Mantenimiento,Alta,Oeste,Sistema,0,NA,14.98,48,Cerrada,5,2026-01-28,martes,23
OT_00911,OT_00911_EV_006,2026-01-28T05:29:08Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Alta,Oeste,Sistema,0,NA,2.67,48,Cerrada,6,2026-01-28,miércoles,2
OT_00911,OT_00911_EV_007,2026-01-28T06:29:44Z,Trabajo finalizado,Técnico de campo,USR_13,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.01,48,Cerrada,7,2026-01-28,miércoles,3
OT_00911,OT_00911_EV_008,2026-01-28T07:31:32Z,Validación de cierre,Supervisión de trabajo,USR_15,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.03,48,Cerrada,8,2026-01-28,miércoles,4
OT_00911,OT_00911_EV_009,2026-01-28T09:12:56Z,WO cerrada,Backoffice operativo,USR_07,Mantenimiento,Alta,Oeste,Sistema,0,NA,1.69,48,Cerrada,9,2026-01-28,miércoles,6
OT_00912,OT_00912_EV_001,2026-01-29T19:29:39Z,WO creada,Atención al cliente,USR_16,Reparación,Media,Norte,Web,0,NA,0,96,Cerrada,1,2026-01-29,jueves,16
OT_00912,OT_00912_EV_002,2026-01-29T20:21:51Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Media,Norte,Web,0,NA,0.87,96,Cerrada,2,2026-01-29,jueves,17
OT_00912,OT_00912_EV_003,2026-01-30T05:56:39Z,Solicitud de información adicional,Atención al cliente,USR_11,Reparación,Media,Norte,Web,1,Información incompleta,9.58,96,Cerrada,3,2026-01-30,viernes,2
OT_00912,OT_00912_EV_004,2026-01-30T15:31:27Z,Validación inicial,Backoffice operativo,USR_22,Reparación,Media,Norte,Web,1,Información incompleta,9.58,96,Cerrada,4,2026-01-30,viernes,12
OT_00912,OT_00912_EV_005,2026-01-30T16:44:39Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Norte,Web,0,NA,1.22,96,Cerrada,5,2026-01-30,viernes,13
OT_00912,OT_00912_EV_006,2026-01-30T20:09:15Z,Asignación,Backoffice operativo,USR_07,Reparación,Media,Norte,Web,0,NA,3.41,96,Cerrada,6,2026-01-30,viernes,17
OT_00912,OT_00912_EV_007,2026-02-01T19:11:39Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Media,Norte,Web,0,NA,47.04,96,Cerrada,7,2026-02-01,domingo,16
OT_00912,OT_00912_EV_008,2026-02-01T20:04:27Z,Trabajo iniciado,Técnico de campo,USR_08,Reparación,Media,Norte,Web,0,NA,0.88,96,Cerrada,8,2026-02-01,domingo,17
OT_00912,OT_00912_EV_009,2026-02-02T01:05:03Z,Trabajo finalizado,Técnico de campo,USR_18,Reparación,Media,Norte,Web,0,NA,5.01,96,Cerrada,9,2026-02-02,domingo,22
OT_00912,OT_00912_EV_010,2026-02-02T09:39:51Z,Validación de cierre,Supervisión de trabajo,USR_05,Reparación,Media,Norte,Web,0,NA,8.58,96,Cerrada,10,2026-02-02,lunes,6
OT_00912,OT_00912_EV_011,2026-02-02T09:49:27Z,WO cerrada,Backoffice operativo,USR_12,Reparación,Media,Norte,Web,0,NA,0.16,96,Cerrada,11,2026-02-02,lunes,6
OT_00913,OT_00913_EV_001,2026-02-03T14:35:23Z,WO creada,Atención al cliente,USR_01,Reparación,Media,Sur,Call center,0,NA,0,96,Cerrada,1,2026-02-03,martes,11
OT_00913,OT_00913_EV_002,2026-02-03T17:00:35Z,Validación inicial,Backoffice operativo,USR_17,Reparación,Media,Sur,Call center,0,NA,2.42,96,Cerrada,2,2026-02-03,martes,14
OT_00913,OT_00913_EV_003,2026-02-03T20:11:05Z,Solicitud de información adicional,Atención al cliente,USR_06,Reparación,Media,Sur,Call center,1,Información incompleta,3.17,96,Cerrada,3,2026-02-03,martes,17
OT_00913,OT_00913_EV_004,2026-02-03T23:21:35Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Media,Sur,Call center,1,Información incompleta,3.17,96,Cerrada,4,2026-02-03,martes,20
OT_00913,OT_00913_EV_005,2026-02-04T00:33:35Z,Clasificación de WO,Backoffice operativo,USR_17,Reparación,Media,Sur,Call center,0,NA,1.2,96,Cerrada,5,2026-02-04,martes,21
OT_00913,OT_00913_EV_006,2026-02-04T03:52:11Z,Asignación,Backoffice operativo,USR_17,Reparación,Media,Sur,Call center,0,NA,3.31,96,Cerrada,6,2026-02-04,miércoles,0
OT_00913,OT_00913_EV_007,2026-02-04T19:14:23Z,Agenda coordinada,Backoffice operativo,USR_12,Reparación,Media,Sur,Call center,0,NA,15.37,96,Cerrada,7,2026-02-04,miércoles,16
OT_00913,OT_00913_EV_008,2026-02-04T21:30:35Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Media,Sur,Call center,0,NA,2.27,96,Cerrada,8,2026-02-04,miércoles,18
OT_00913,OT_00913_EV_009,2026-02-04T21:54:53Z,Solicitud de material,Técnico de campo,USR_18,Reparación,Media,Sur,Call center,1,Falta de materiales,0.41,96,Cerrada,9,2026-02-04,miércoles,18
OT_00913,OT_00913_EV_010,2026-02-04T22:19:11Z,Material preparado,Logística / inventario,USR_04,Reparación,Media,Sur,Call center,1,Falta de materiales,0.41,96,Cerrada,10,2026-02-04,miércoles,19
OT_00913,OT_00913_EV_011,2026-02-04T22:43:29Z,Agenda coordinada,Backoffice operativo,USR_27,Reparación,Media,Sur,Call center,1,Falta de materiales,0.41,96,Cerrada,11,2026-02-04,miércoles,19
OT_00913,OT_00913_EV_012,2026-02-04T23:07:47Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Sur,Call center,1,Falta de materiales,0.41,96,Cerrada,12,2026-02-04,miércoles,20
OT_00913,OT_00913_EV_013,2026-02-05T00:21:35Z,Trabajo finalizado,Técnico de campo,USR_03,Reparación,Media,Sur,Call center,0,NA,1.23,96,Cerrada,13,2026-02-05,miércoles,21
OT_00913,OT_00913_EV_014,2026-02-05T10:25:11Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Media,Sur,Call center,0,NA,10.06,96,Cerrada,14,2026-02-05,jueves,7
OT_00913,OT_00913_EV_015,2026-02-05T10:59:59Z,WO cerrada,Backoffice operativo,USR_22,Reparación,Media,Sur,Call center,0,NA,0.58,96,Cerrada,15,2026-02-05,jueves,7
OT_00914,OT_00914_EV_001,2026-02-02T04:13:17Z,WO creada,Atención al cliente,USR_26,Mantenimiento,Baja,Sur,Call center,0,NA,0,168,Cerrada,1,2026-02-02,lunes,1
OT_00914,OT_00914_EV_002,2026-02-02T04:59:29Z,Validación inicial,Backoffice operativo,USR_02,Mantenimiento,Baja,Sur,Call center,0,NA,0.77,168,Cerrada,2,2026-02-02,lunes,1
OT_00914,OT_00914_EV_003,2026-02-02T06:40:17Z,Clasificación de WO,Backoffice operativo,USR_17,Mantenimiento,Baja,Sur,Call center,0,NA,1.68,168,Cerrada,3,2026-02-02,lunes,3
OT_00914,OT_00914_EV_004,2026-02-02T11:22:53Z,Asignación,Backoffice operativo,USR_17,Mantenimiento,Baja,Sur,Call center,0,NA,4.71,168,Cerrada,4,2026-02-02,lunes,8
OT_00914,OT_00914_EV_005,2026-02-03T09:29:29Z,Agenda coordinada,Backoffice operativo,USR_12,Mantenimiento,Baja,Sur,Call center,0,NA,22.11,168,Cerrada,5,2026-02-03,martes,6
OT_00914,OT_00914_EV_006,2026-02-03T10:37:53Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Baja,Sur,Call center,0,NA,1.14,168,Cerrada,6,2026-02-03,martes,7
OT_00914,OT_00914_EV_007,2026-02-03T14:02:29Z,Trabajo finalizado,Técnico de campo,USR_28,Mantenimiento,Baja,Sur,Call center,0,NA,3.41,168,Cerrada,7,2026-02-03,martes,11
OT_00914,OT_00914_EV_008,2026-02-04T02:36:05Z,Validación de cierre,Supervisión de trabajo,USR_30,Mantenimiento,Baja,Sur,Call center,0,NA,12.56,168,Cerrada,8,2026-02-04,martes,23
OT_00914,OT_00914_EV_009,2026-02-04T03:48:05Z,WO cerrada,Backoffice operativo,USR_02,Mantenimiento,Baja,Sur,Call center,0,NA,1.2,168,Cerrada,9,2026-02-04,miércoles,0
OT_00915,OT_00915_EV_001,2026-01-14T06:54:11Z,WO creada,Atención al cliente,USR_16,Mantenimiento,Alta,Sur,Sistema,0,NA,0,48,Cerrada,1,2026-01-14,miércoles,3
OT_00915,OT_00915_EV_002,2026-01-14T12:36:47Z,Validación inicial,Backoffice operativo,USR_02,Mantenimiento,Alta,Sur,Sistema,0,NA,5.71,48,Cerrada,2,2026-01-14,miércoles,9
OT_00915,OT_00915_EV_003,2026-01-14T16:40:05Z,Solicitud de información adicional,Atención al cliente,USR_11,Mantenimiento,Alta,Sur,Sistema,1,Información incompleta,4.06,48,Cerrada,3,2026-01-14,miércoles,13
OT_00915,OT_00915_EV_004,2026-01-14T20:43:23Z,Validación inicial,Backoffice operativo,USR_22,Mantenimiento,Alta,Sur,Sistema,1,Información incompleta,4.06,48,Cerrada,4,2026-01-14,miércoles,17
OT_00915,OT_00915_EV_005,2026-01-14T21:58:59Z,Clasificación de WO,Backoffice operativo,USR_07,Mantenimiento,Alta,Sur,Sistema,0,NA,1.26,48,Cerrada,5,2026-01-14,miércoles,18
OT_00915,OT_00915_EV_006,2026-01-14T22:54:11Z,Asignación,Backoffice operativo,USR_22,Mantenimiento,Alta,Sur,Sistema,0,NA,0.92,48,Cerrada,6,2026-01-14,miércoles,19
OT_00915,OT_00915_EV_007,2026-01-15T08:01:59Z,Agenda coordinada,Backoffice operativo,USR_22,Mantenimiento,Alta,Sur,Sistema,0,NA,9.13,48,Cerrada,7,2026-01-15,jueves,5
OT_00915,OT_00915_EV_008,2026-01-15T09:40:23Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Alta,Sur,Sistema,0,NA,1.64,48,Cerrada,8,2026-01-15,jueves,6
OT_00915,OT_00915_EV_009,2026-01-15T13:14:35Z,Trabajo finalizado,Técnico de campo,USR_28,Mantenimiento,Alta,Sur,Sistema,0,NA,3.57,48,Cerrada,9,2026-01-15,jueves,10
OT_00915,OT_00915_EV_010,2026-01-15T15:13:23Z,Validación de cierre,Supervisión de trabajo,USR_20,Mantenimiento,Alta,Sur,Sistema,0,NA,1.98,48,Cerrada,10,2026-01-15,jueves,12
OT_00915,OT_00915_EV_011,2026-01-15T16:12:11Z,WO cerrada,Backoffice operativo,USR_02,Mantenimiento,Alta,Sur,Sistema,0,NA,0.98,48,Cerrada,11,2026-01-15,jueves,13
OT_00916,OT_00916_EV_001,2026-01-19T20:41:07Z,WO creada,Atención al cliente,USR_21,Inspección,Baja,Sur,Web,0,NA,0,168,Cerrada,1,2026-01-19,lunes,17
OT_00916,OT_00916_EV_002,2026-01-19T23:09:19Z,Validación inicial,Backoffice operativo,USR_17,Inspección,Baja,Sur,Web,0,NA,2.47,168,Cerrada,2,2026-01-19,lunes,20
OT_00916,OT_00916_EV_003,2026-01-19T23:41:07Z,Clasificación de WO,Backoffice operativo,USR_02,Inspección,Baja,Sur,Web,0,NA,0.53,168,Cerrada,3,2026-01-19,lunes,20
OT_00916,OT_00916_EV_004,2026-01-20T01:06:19Z,Asignación,Backoffice operativo,USR_22,Inspección,Baja,Sur,Web,0,NA,1.42,168,Cerrada,4,2026-01-20,lunes,22
OT_00916,OT_00916_EV_005,2026-01-20T09:37:31Z,Agenda coordinada,Backoffice operativo,USR_22,Inspección,Baja,Sur,Web,0,NA,8.52,168,Cerrada,5,2026-01-20,martes,6
OT_00916,OT_00916_EV_006,2026-01-20T13:10:31Z,Trabajo iniciado,Técnico de campo,USR_28,Inspección,Baja,Sur,Web,0,NA,3.55,168,Cerrada,6,2026-01-20,martes,10
OT_00916,OT_00916_EV_007,2026-01-20T17:48:55Z,Trabajo finalizado,Técnico de campo,USR_08,Inspección,Baja,Sur,Web,0,NA,4.64,168,Cerrada,7,2026-01-20,martes,14
OT_00916,OT_00916_EV_008,2026-01-20T21:33:55Z,Validación de cierre,Supervisión de trabajo,USR_20,Inspección,Baja,Sur,Web,0,NA,3.75,168,Cerrada,8,2026-01-20,martes,18
OT_00916,OT_00916_EV_009,2026-01-20T22:53:43Z,WO cerrada,Backoffice operativo,USR_07,Inspección,Baja,Sur,Web,0,NA,1.33,168,Cerrada,9,2026-01-20,martes,19
OT_00917,OT_00917_EV_001,2026-02-19T03:03:01Z,WO creada,Atención al cliente,USR_06,Mantenimiento,Baja,Centro,Call center,0,NA,0,168,Cerrada,1,2026-02-19,jueves,0
OT_00917,OT_00917_EV_002,2026-02-19T05:42:01Z,Validación inicial,Backoffice operativo,USR_22,Mantenimiento,Baja,Centro,Call center,0,NA,2.65,168,Cerrada,2,2026-02-19,jueves,2
OT_00917,OT_00917_EV_003,2026-02-19T06:40:13Z,Solicitud de información adicional,Atención al cliente,USR_16,Mantenimiento,Baja,Centro,Call center,1,Información incompleta,0.97,168,Cerrada,3,2026-02-19,jueves,3
OT_00917,OT_00917_EV_004,2026-02-19T07:38:25Z,Validación inicial,Backoffice operativo,USR_12,Mantenimiento,Baja,Centro,Call center,1,Información incompleta,0.97,168,Cerrada,4,2026-02-19,jueves,4
OT_00917,OT_00917_EV_005,2026-02-19T07:51:01Z,Clasificación de WO,Backoffice operativo,USR_07,Mantenimiento,Baja,Centro,Call center,0,NA,0.21,168,Cerrada,5,2026-02-19,jueves,4
OT_00917,OT_00917_EV_006,2026-02-19T18:17:25Z,Asignación,Backoffice operativo,USR_22,Mantenimiento,Baja,Centro,Call center,0,NA,10.44,168,Cerrada,6,2026-02-19,jueves,15
OT_00917,OT_00917_EV_007,2026-02-19T19:22:49Z,Agenda coordinada,Backoffice operativo,USR_27,Mantenimiento,Baja,Centro,Call center,0,NA,1.09,168,Cerrada,7,2026-02-19,jueves,16
OT_00917,OT_00917_EV_008,2026-02-19T19:46:13Z,Trabajo iniciado,Técnico de campo,USR_28,Mantenimiento,Baja,Centro,Call center,0,NA,0.39,168,Cerrada,8,2026-02-19,jueves,16
OT_00917,OT_00917_EV_009,2026-02-19T20:13:49Z,Trabajo finalizado,Técnico de campo,USR_03,Mantenimiento,Baja,Centro,Call center,0,NA,0.46,168,Cerrada,9,2026-02-19,jueves,17
OT_00917,OT_00917_EV_010,2026-02-20T06:45:01Z,Validación de cierre,Supervisión de trabajo,USR_30,Mantenimiento,Baja,Centro,Call center,0,NA,10.52,168,Cerrada,10,2026-02-20,viernes,3
OT_00917,OT_00917_EV_011,2026-02-20T07:45:37Z,WO cerrada,Backoffice operativo,USR_02,Mantenimiento,Baja,Centro,Call center,0,NA,1.01,168,Cerrada,11,2026-02-20,viernes,4
OT_00918,OT_00918_EV_001,2026-01-27T03:06:18Z,WO creada,Atención al cliente,USR_21,Mantenimiento,Crítica,Oeste,Sistema,0,NA,0,24,Cerrada,1,2026-01-27,martes,0
OT_00918,OT_00918_EV_002,2026-01-27T04:03:54Z,Validación inicial,Backoffice operativo,USR_02,Mantenimiento,Crítica,Oeste,Sistema,0,NA,0.96,24,Cerrada,2,2026-01-27,martes,1
OT_00918,OT_00918_EV_003,2026-01-27T04:50:06Z,Clasificación de WO,Backoffice operativo,USR_22,Mantenimiento,Crítica,Oeste,Sistema,0,NA,0.77,24,Cerrada,3,2026-01-27,martes,1
OT_00918,OT_00918_EV_004,2026-01-27T07:36:18Z,Asignación,Backoffice operativo,USR_17,Mantenimiento,Crítica,Oeste,Sistema,0,NA,2.77,24,Cerrada,4,2026-01-27,martes,4
OT_00918,OT_00918_EV_005,2026-01-27T15:55:30Z,Agenda coordinada,Backoffice operativo,USR_17,Mantenimiento,Crítica,Oeste,Sistema,0,NA,8.32,24,Cerrada,5,2026-01-27,martes,12
OT_00918,OT_00918_EV_006,2026-01-27T19:02:42Z,Trabajo iniciado,Técnico de campo,USR_23,Mantenimiento,Crítica,Oeste,Sistema,0,NA,3.12,24,Cerrada,6,2026-01-27,martes,16
OT_00918,OT_00918_EV_007,2026-01-27T19:58:30Z,Trabajo finalizado,Técnico de campo,USR_18,Mantenimiento,Crítica,Oeste,Sistema,0,NA,0.93,24,Cerrada,7,2026-01-27,martes,16
OT_00918,OT_00918_EV_008,2026-01-28T02:18:54Z,Validación de cierre,Supervisión de trabajo,USR_10,Mantenimiento,Crítica,Oeste,Sistema,0,NA,6.34,24,Cerrada,8,2026-01-28,martes,23
OT_00918,OT_00918_EV_009,2026-01-28T14:09:36Z,Corrección de cierre,Backoffice operativo,USR_22,Mantenimiento,Crítica,Oeste,Sistema,1,Cierre administrativo observado,11.85,24,Cerrada,9,2026-01-28,miércoles,11
OT_00918,OT_00918_EV_010,2026-01-29T02:00:18Z,Validación de cierre,Supervisión de trabajo,USR_05,Mantenimiento,Crítica,Oeste,Sistema,1,Cierre administrativo observado,11.85,24,Cerrada,10,2026-01-29,miércoles,23
OT_00918,OT_00918_EV_011,2026-01-29T04:02:06Z,WO cerrada,Backoffice operativo,USR_12,Mantenimiento,Crítica,Oeste,Sistema,0,NA,2.03,24,Cerrada,11,2026-01-29,jueves,1
OT_00919,OT_00919_EV_001,2026-03-29T04:50:42Z,WO creada,Atención al cliente,USR_06,Reparación,Alta,Sur,Call center,0,NA,0,48,Cerrada,1,2026-03-29,domingo,1
OT_00919,OT_00919_EV_002,2026-03-29T05:45:54Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Alta,Sur,Call center,0,NA,0.92,48,Cerrada,2,2026-03-29,domingo,2
OT_00919,OT_00919_EV_003,2026-03-29T08:14:42Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Alta,Sur,Call center,0,NA,2.48,48,Cerrada,3,2026-03-29,domingo,5
OT_00919,OT_00919_EV_004,2026-03-29T15:01:30Z,Asignación,Backoffice operativo,USR_02,Reparación,Alta,Sur,Call center,0,NA,6.78,48,Cerrada,4,2026-03-29,domingo,12
OT_00919,OT_00919_EV_005,2026-03-30T07:59:42Z,Agenda coordinada,Backoffice operativo,USR_12,Reparación,Alta,Sur,Call center,0,NA,16.97,48,Cerrada,5,2026-03-30,lunes,4
OT_00919,OT_00919_EV_006,2026-03-30T09:10:30Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Alta,Sur,Call center,0,NA,1.18,48,Cerrada,6,2026-03-30,lunes,6
OT_00919,OT_00919_EV_007,2026-03-30T10:57:54Z,Trabajo finalizado,Técnico de campo,USR_18,Reparación,Alta,Sur,Call center,0,NA,1.79,48,Cerrada,7,2026-03-30,lunes,7
OT_00919,OT_00919_EV_008,2026-03-30T12:13:30Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Alta,Sur,Call center,0,NA,1.26,48,Cerrada,8,2026-03-30,lunes,9
OT_00919,OT_00919_EV_009,2026-03-30T14:31:30Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Alta,Sur,Call center,0,NA,2.3,48,Cerrada,9,2026-03-30,lunes,11
OT_00920,OT_00920_EV_001,2026-01-06T13:55:54Z,WO creada,Atención al cliente,USR_26,Inspección,Media,Centro,Comercial,0,NA,0,96,Cerrada,1,2026-01-06,martes,10
OT_00920,OT_00920_EV_002,2026-01-06T19:18:42Z,Validación inicial,Backoffice operativo,USR_22,Inspección,Media,Centro,Comercial,0,NA,5.38,96,Cerrada,2,2026-01-06,martes,16
OT_00920,OT_00920_EV_003,2026-01-06T19:28:54Z,Clasificación de WO,Backoffice operativo,USR_22,Inspección,Media,Centro,Comercial,0,NA,0.17,96,Cerrada,3,2026-01-06,martes,16
OT_00920,OT_00920_EV_004,2026-01-06T22:02:30Z,Asignación,Backoffice operativo,USR_12,Inspección,Media,Centro,Comercial,0,NA,2.56,96,Cerrada,4,2026-01-06,martes,19
OT_00920,OT_00920_EV_005,2026-01-07T04:45:06Z,Agenda coordinada,Backoffice operativo,USR_07,Inspección,Media,Centro,Comercial,0,NA,6.71,96,Cerrada,5,2026-01-07,miércoles,1
OT_00920,OT_00920_EV_006,2026-01-07T08:34:18Z,Trabajo iniciado,Técnico de campo,USR_13,Inspección,Media,Centro,Comercial,0,NA,3.82,96,Cerrada,6,2026-01-07,miércoles,5
OT_00920,OT_00920_EV_007,2026-01-07T13:40:54Z,Trabajo finalizado,Técnico de campo,USR_08,Inspección,Media,Centro,Comercial,0,NA,5.11,96,Cerrada,7,2026-01-07,miércoles,10
OT_00920,OT_00920_EV_008,2026-01-07T22:16:54Z,Validación de cierre,Supervisión de trabajo,USR_20,Inspección,Media,Centro,Comercial,0,NA,8.6,96,Cerrada,8,2026-01-07,miércoles,19
OT_00920,OT_00920_EV_009,2026-01-07T22:57:42Z,WO cerrada,Backoffice operativo,USR_27,Inspección,Media,Centro,Comercial,0,NA,0.68,96,Cerrada,9,2026-01-07,miércoles,19
OT_00921,OT_00921_EV_001,2026-01-30T15:28:12Z,WO creada,Atención al cliente,USR_01,Mantenimiento,Baja,Sur,Sistema,0,NA,0,168,Cerrada,1,2026-01-30,viernes,12
OT_00921,OT_00921_EV_002,2026-01-30T16:46:48Z,Validación inicial,Backoffice operativo,USR_17,Mantenimiento,Baja,Sur,Sistema,0,NA,1.31,168,Cerrada,2,2026-01-30,viernes,13
OT_00921,OT_00921_EV_003,2026-01-30T17:52:48Z,Clasificación de WO,Backoffice operativo,USR_12,Mantenimiento,Baja,Sur,Sistema,0,NA,1.1,168,Cerrada,3,2026-01-30,viernes,14
OT_00921,OT_00921_EV_004,2026-01-30T19:52:12Z,Asignación,Backoffice operativo,USR_07,Mantenimiento,Baja,Sur,Sistema,0,NA,1.99,168,Cerrada,4,2026-01-30,viernes,16
OT_00921,OT_00921_EV_005,2026-01-31T08:45:00Z,Agenda coordinada,Backoffice operativo,USR_27,Mantenimiento,Baja,Sur,Sistema,0,NA,12.88,168,Cerrada,5,2026-01-31,sábado,5
OT_00921,OT_00921_EV_006,2026-01-31T10:22:12Z,Trabajo iniciado,Técnico de campo,USR_13,Mantenimiento,Baja,Sur,Sistema,0,NA,1.62,168,Cerrada,6,2026-01-31,sábado,7
OT_00921,OT_00921_EV_007,2026-01-31T15:24:36Z,Trabajo finalizado,Técnico de campo,USR_08,Mantenimiento,Baja,Sur,Sistema,0,NA,5.04,168,Cerrada,7,2026-01-31,sábado,12
OT_00921,OT_00921_EV_008,2026-01-31T17:59:24Z,Validación de cierre,Supervisión de trabajo,USR_05,Mantenimiento,Baja,Sur,Sistema,0,NA,2.58,168,Cerrada,8,2026-01-31,sábado,14
OT_00921,OT_00921_EV_009,2026-01-31T18:19:48Z,WO cerrada,Backoffice operativo,USR_12,Mantenimiento,Baja,Sur,Sistema,0,NA,0.34,168,Cerrada,9,2026-01-31,sábado,15
OT_00922,OT_00922_EV_001,2026-03-18T18:31:25Z,WO creada,Atención al cliente,USR_11,Mantenimiento,Alta,Sur,Call center,0,NA,0,48,Cerrada,1,2026-03-18,miércoles,15
OT_00922,OT_00922_EV_002,2026-03-18T21:35:37Z,Validación inicial,Backoffice operativo,USR_12,Mantenimiento,Alta,Sur,Call center,0,NA,3.07,48,Cerrada,2,2026-03-18,miércoles,18
